date,Aparri..Cagayan.Wind.Speed.Dly..m.s.,Aparri..Cagayan.Temp.Dry.Min.Dly..degC.,Aparri..Cagayan.Temp.Dry.Max.Dly..degC.,Aparri..Cagayan.Prec.Sum.Dly..mm.,Aparri..Cagayan.RelHumidity.Dly....,BPI.Experiment.Station..Baguio.City.Wind.Speed..m.s.,BPI.Experiment.Station..Baguio.City.Temp.Dry.Max..degC.,BPI.Experiment.Station..Baguio.City.Temp.Dry.Min..degC.,BPI.Experiment.Station..Baguio.City.Prec.Sum.Dly08..mm.,BPI.Experiment.Station..Baguio.City.Rel.Humidity,MMSU.Batac..Ilocos.Norte.Wind.Speed..m.s.,MMSU.Batac..Ilocos.Norte.Temp.Dry.Min..degC.,MMSU.Batac..Ilocos.Norte.Temp.Dry.Max..degC.,MMSU.Batac..Ilocos.Norte.Prec.Sum.Dly08..mm.,MMSU.Batac..Ilocos.Norte.RelHumidity....,Cabanatuan..Nueva.Ecija.Wind.Speed.Dly..m.s.,Cabanatuan..Nueva.Ecija.Temp.Dry.Min.Dly..degC.,Cabanatuan..Nueva.Ecija.Temp.Dry.Max.Dly..degC.,Cabanatuan..Nueva.Ecija.Prec.Sum.Dly..mm.,Cabanatuan..Nueva.Ecija.RelHumidity.Dly....,Casiguran..Aurora.Wind.Speed.Dly..m.s.,Casiguran..Aurora.Temp.Dry.Min.Dly..degC.,Casiguran..Aurora.Temp.Dry.Max.Dly..degC.,Casiguran..Aurora.Prec.Sum.Dly..mm.,Casiguran..Aurora.RelHumidity.Dly....,ISU.Echague..Isabela.Wind.Speed..m.s.,ISU.Echague..Isabela.Temp.Dry.Min..degC.,ISU.Echague..Isabela.Temp.Dry.Max..degC.,ISU.Echague..Isabela.Prec.Sum.Dly08..mm.,ISU.Echague..Isabela.Rel.Humidity,CLSU.Mu√.oz..Nueva.Ecija.Wind.Speed..m.s.,CLSU.Mu√.oz..Nueva.Ecija.Temp.Dry.Min..degC.,CLSU.Mu√.oz..Nueva.Ecija.Temp.Dry.Max..degC.,CLSU.Mu√.oz..Nueva.Ecija.Prec.Sum.Dly08..mm.,CLSU.Mu√.oz..Nueva.Ecija.Rel.Humidity,Science.Garden.Quezon.City..Metro.Manila.Wind.Speed.Dly..m.s.,Science.Garden.Quezon.City..Metro.Manila.Temp.Dry.Min.Dly..degC.,Science.Garden.Quezon.City..Metro.Manila.Temp.Dry.Max.Dly..degC.,Science.Garden.Quezon.City..Metro.Manila.Prec.Sum.Dly..mm.,Science.Garden.Quezon.City..Metro.Manila.RelHumidity.Dly....,Sinait..Ilocos.Sur.Wind.Speed.Dly..m.s.,Sinait..Ilocos.Sur.Temp.Dry.Min.Dly..degC.,Sinait..Ilocos.Sur.Temp.Dry.Max.Dly..degC.,Sinait..Ilocos.Sur.Prec.Sum.Dly..mm.,Sinait..Ilocos.Sur.RelHumidity.Dly....,TCA.Camiling..Tarlac.Wind.Speed..m.s.,TCA.Camiling..Tarlac.Temp.Dry.Min..degC.,TCA.Camiling..Tarlac.Temp.Dry.Max..degC.,TCA.Camiling..Tarlac.Prec.Sum.Dly08..mm.,TCA.Camiling..Tarlac.Rel.Humidity,Tuguegarao.City..Cagayan.Wind.Speed.Dly..m.s.,Tuguegarao.City..Cagayan.Temp.Dry.Min.Dly..degC.,Tuguegarao.City..Cagayan.Temp.Dry.Max.Dly..degC.,Tuguegarao.City..Cagayan.Prec.Sum.Dly..mm.,Tuguegarao.City..Cagayan.RelHumidity.Dly....
3/1/1998,2,24.5,32.2,0,86.48,0,33.3,24.6,3.2,88.93591241,0,23.7,30.2,0.4,88,1,23.5,32.8,14.6,92.19,1,25.3,31.8,9.9,76,1,23,31.2,35.8,76,0,24.6,33.3,3.2,92.19,1,25,32.8,6.8,80.47,1,23,30.5,8.6,84.01,0,23.8,31.6,0.4,92.19,2,22.2,33.2,0,76
3/2/1998,9,23,27,6,87.23,0,34.4,21.4,0.5,87.78291971,3,22.5,30,0,85,1,22.8,32,17,89.04,5,21.4,25,9.4,89,3,20.2,30.1,11.8,89,0,21.4,34.4,0.5,89.04,1,23.5,32,0,82.47,4,22,31,0,85.88,0.478632479,21.87434398,32.93663218,8.392862498,89.04,3,19.2,24,15.3,89
3/3/1998,1,25,34,0,83.89,1,29,23.9,15.4,94.46740876,0,23.8,32,17.6,85,1,25,32.7,6.4,96.54,2,24.5,32,9.2,76,2,23.6,33.2,0.3,76,1,23.9,29,15.4,96.54,1,24.2,29.6,11,89.67,1,23.8,32,43.4,91.33,2,23.6,29.5,6,96.54,2,22.3,33,0,76
3/4/1998,3,26,32.5,0,82,1,36.2,23.3,7.2,81.58120438,0,23.9,34.3,0,79,1,24,35.2,54.2,87.25,1,22.2,34,9,74,2,23.8,35.1,10.7,74,1,23.3,36.2,7.2,87.25,1,25.1,34.2,2.7,87.71,2,24.3,33,0,73,3,23.6,36.1,0,87.25,2,22.7,36.5,0,74
3/5/1998,2,24,32.5,22,83.13,2,29.6,24.7,0,94.32459854,0,23.8,31.8,24.8,92,1,24,31.3,0.6,97.34,1,25,32.8,8.8,71,1,24.8,32,0.2,71,2,24.7,29.6,0,97.34,1,24.6,27.8,19.6,92.66,2,24,31.8,163.8,89.76,0,25,29.7,3.8,97.34,1,25,32,0,71
3/6/1998,1,25.5,34.5,0,81.97,1,34,23.8,103.2,87.36072993,0,24.2,32,3.6,83,1,26,34,8.4,91.49,1,24,32.6,8.2,73,1,23.9,34.1,0,73,1,23.8,34,103.2,91.49,1,25.1,32.7,4,83.1,2,25,32,0.4,81.11,0,24.5,33.9,0.8,91.49,1,24,35,0,73
3/7/1998,1,25.5,33,0,84.04,1,27.5,24.5,15.4,93.62474453,0,24.2,31.5,23,87,1,24,27,39.4,98.12,1,24.6,31.6,7.8,75,1,24.2,33.5,12.2,75,1,24.5,27.5,15.4,98.12,1,24.1,28.7,36.8,93.41,1,23.9,31.5,24.4,86.82,0,24,26.8,76,98.12,1,22.6,31.5,0,75
3/8/1998,1,26,35.8,0,80,1,37,29.8,0,81.9259854,2,23.3,33.8,0,83,1,25.1,37,0,87.01,1,21.4,32.8,6.6,68,1,26.3,38.2,0,68,1,29.8,37,0,87.01,1,25,35.2,17,75.14,2,23.4,33.6,0,74.23,2,25.2,38.3,0,87.01,2,24.5,38.5,0,68
3/9/1998,6,21,28.2,7,96,1,33.7,23.8,48.2,79.69062044,3,20.3,28.5,0,81,1,21.5,33,0,84.89,2,21,28.3,5.1,86.65,2,21,28.3,5.1,86.65,1,23.8,33.7,48.2,84.89,1,22,32.1,0.01,78.27,5,21,30.2,0,71.82,0,22,33.3,21,84.89,2,17.7,23.2,0,86.65
3/10/1998,2,23.7,31.6,0,85,1,32.4,24.4,0,84.4370438,0,23.3,30,0,77,1,23.6,33,0.6,89.35,2,23.5,31.8,4.8,77,2,23.5,31.8,4.8,77,1,24.4,32.4,0,89.35,1,25,32.7,0,82.34,0,23.3,30,0,77,1,23.1,29.5,6,89.35,1,22.1,32.7,1,77
3/11/1998,3,24,33,0,81,2,32.2,24.7,8.2,92.83485401,0,24,32.5,0.1,86,1,24,33,0.4,97.35,2,24.5,28.1,4.6,82,2,24.5,28.1,4.6,82,2,24.7,32.2,8.2,97.35,1,23.7,29.8,32.8,94.95,0,24,32.5,0.1,86,2,24.6,33.8,0.4,97.35,1,27,33.5,3.7,82
3/12/1998,5,23,31.5,10.5,82,3,32.4,23.9,0,83.4310219,0,21.4,32.7,0,76,1,24,33.3,0,88.34,1,22.7,29,4.4,81,1,22.7,29,4.4,81,3,23.9,32.4,0,88.34,2,24.6,32,0,76.42,0,21.4,32.7,0,76,2,23.7,33,0,88.34,2,20.8,32.5,0,81
3/13/1998,2,24,30.5,0,86.91,2,33.8,24,0,85.99208029,0,23,32.7,0,85,1,23.5,34.7,0,86.37,2,23.8,31.8,4.4,76,1,19,31.6,7,76,2,24,33.8,0,86.37,1,23.8,31.4,0.5,80.81,1,24.5,31.9,0,85.42,2,24.2,35.3,0,86.37,1,20.7,31,1.4,76
3/14/1998,1,25,32.5,0,83.07,2,30.1,23.8,6.2,92.16459854,0,25.3,32.1,0.4,92,1,24,33.3,0,97.36,2,23.6,31,4.4,76,2,24.6,34.1,16.8,76,2,23.8,30.1,6.2,97.36,1,25,30.5,0,89.87,1,24.5,32.1,0,84.3,2,25.1,32.6,0,97.36,1,24,32,0,76
3/15/1998,3,20.2,28.5,0,86.67920344,4,28.8,22.4,0,82.46222628,1,21.4,34,0,78,1,23,33.4,0.01,85.41,2,20,29.2,4.4,80,2,22,28.3,0,80,4,22.4,28.8,0,85.41,2,22.3,31.5,0,67.74,1,21.4,34,0,78,3,22.5,32.2,0,85.41,1,22,31.5,0,80
3/16/1998,1,21,26.4,1,90,3,29,23.9,0,79.54886861,0,20,30.8,0,88,1,21,30.5,0,82.25,1,21,26,4.3,84.97,1,21,26,4.3,84.97,3,23.9,29,0,82.25,1,23,28,100.3,88.5,1,21.2,30.8,0,75.46,1,23.3,29.7,0,82.25,1,18.5,25.5,0,84.97
3/17/1998,2,28.4,35.5,0,79,0,34,26.6,0,88.17832117,2,24.8,34,0,79,1,25,36,0,95.14,1,22.2,34,4.2,67,1,24.3,35.1,0,67,0,26.6,34,0,95.14,1,26.5,33.6,0.8,79.36,2,25.5,33.8,0,77.64,2,26,35.5,0,95.14,1,24.7,36.8,0,67
3/18/1998,2,26.5,33.6,0,84,0,34.8,24.3,0,78.8359854,2,23.2,33,0,87,1,25.8,35,0,83.92,1,21.8,33.5,4.2,71,1,23.6,35.2,0,71,0,24.3,34.8,0,83.92,1,25.5,33.8,0,76.73,2,22,33.1,0,71.14,2,25,31,0,83.92,1,24.3,31.5,0,71
3/19/1998,4,23,28.5,0,91,2,30.4,22.2,0,81.28686131,0,17.1,33.5,0,75,1,20,33.4,0,85.44,3,17,29.6,4,80,2,19,29.2,0,80,2,22.2,30.4,0,85.44,1,20.2,31.2,0,67.47,0,17.1,33.5,0,75,2,22.2,33.2,0,85.44,1,17.2,31,0,80
3/20/1998,4,25,30.8,0,87,1,33.3,23.6,0,89.4930292,1,22,31.7,0,67,1,24.3,34,23,97.31,1,23.6,32.1,3.7,76.71,1,23.6,32.1,3.7,76.71,1,23.6,33.3,0,97.31,1,23.5,31.7,11.8,95.02,2,22.8,32.2,0,77.66,0,24,33.7,1,97.31,1,22,28.5,0,76.71
3/21/1998,8,23,28,0,87,2,30,23.7,0,92.84653285,0,19.4,32,0,85,1,24,33.4,0,98.03,1,22,28,3.6,82,1,22,28,3.6,82,2,23.7,30,0,98.03,1,24.2,30.2,0.8,84.57,0,19.4,32,0,85,2,22.3,33.3,0,98.03,3,22,31,0,82
3/22/1998,4,24,28.8,2.671602489,87,3,32.7,22.5,0,85.34332117,0,19.4,30.1,0,79,1,22.5,33.2,0,90.67,4,18,29.6,3.6,71,1,22,32.4,0,71,3,22.5,32.7,0,90.67,2,21.3,32.5,0.7,67.87,2,21.6,31,0,77.28,2,22.7,35,0,90.67,1,18.5,30.5,0,71
3/23/1998,3,27,33.2,0,80,2,33.8,24.2,0,79.17744526,0,23.3,34.5,0,82,1,24,38,0,79.44,2,20.8,33.8,3.4,66,1,21.4,35.1,0,66,2,24.2,33.8,0,79.44,1,23.3,32.9,0,74.89,2,21.5,33.5,0,78.78,2,24,36.2,0,79.44,2,22.8,37.9,0,66
3/24/1998,3,24.2,29.7,0,88,2,31.6,23.5,0,81.45339416,1,21.4,32.6,0,78,1,21.8,35.5,0,86.43,1,23.3,30.4,3.3,80.29,1,23.3,30.4,3.3,80.29,2,23.5,31.6,0,86.43,1,20,31.3,0,85.08,1,23.4,32.3,0,73.92,2,24.2,33.8,0,86.43,1,20.7,29,0,80.29
3/25/1998,1,23,31,0,87.71,1,33.5,24.8,0,83.92215328,0,22.8,32.5,0,87,1,22.2,32.4,0,85.04,2,22.5,31.5,3.2,78,1,22.6,31.5,0,78,1,24.8,33.5,0,85.04,1,22.8,34.3,0,76.71,2,24.4,32,0,82.23,1,23.8,34.8,0,85.04,1,20.8,33,0,78
3/26/1998,1,24,33,0,84.61,1,33,28.2,0,87.84770073,0,24.4,31.8,0.6,88,1,25,33.7,0.01,90.7,2,24.6,33.5,3,75,1,24.4,33.9,35,75,1,28.2,33,0,90.7,1,25.2,32.4,0.2,81.72,1,24.5,31.8,0,83.53,2,24.8,34.1,1.8,90.7,1,23,33,0,75
3/27/1998,2,23.5,32.8,0,79,2,28.4,24.4,7.8,89.76332117,0,21.1,31.8,20.4,85,1,23.5,33.9,10.2,92.91,1,22.4,31.2,2.4,76,1,22.4,31.2,2.4,76,2,24.4,28.4,7.8,92.91,1,24,31,0.01,83.33,0,21.1,31.8,20.4,85,1,24.4,32,0.1,92.91,1,20.6,33.5,0,76
3/28/1998,1,25,30,0,87,2,33.1,22.8,2.4,90.16040146,0,24.5,32.7,0,84,1,25,34.3,1,94.23,2,23.8,32.3,2.3,75,2,23.8,32.3,2.3,75,2,22.8,33.1,2.4,94.23,1,23.5,32.7,13,87.58,0,24.5,32.7,0,84,2,23.3,34.5,66.6,94.23,1,22.1,31.5,0,75
3/29/1998,2,25.5,35,0,82.11,1,34,25.8,0,87.47459854,0,24,32.2,0,81,1,25,34.2,0,91.58,1,24.6,31,2.2,73,1,24.6,33,6.2,73,1,25.8,34,0,91.58,2,25,32.6,0.01,81.79,1,24.6,32.2,0,81.26,1,24.8,33.3,23.9,91.58,1,24.5,34,0,73
3/30/1998,2,27,34.2,0,83,1,33.3,25,0,82.54259124,0,25,33.6,0.2,85,1,24.3,36.3,1.6,88.1,1,21,33.4,2.2,70,1,24.3,35.7,0,70,1,25,33.3,0,88.1,1,24.8,33.6,12.2,83.66,2,25.3,33,0,74.13,0,24.8,36.6,0.2,88.1,1,24,31.5,0,70
3/31/1998,4,23,28.8,0,87,2,30.8,22.2,0,82.94105839,3,22.4,33,0,70,2,22,33.5,0,91.49,5,19,28.6,2.2,76,4,20.6,27,0,76,2,22.2,30.8,0,91.49,2,23.8,32.6,0,63.41,3,22.4,33,0,70,2,23,33.7,0,91.49,2,20.6,29.5,0,76
4/1/1998,2,25.1,33,22,85.24,0,30.7,24,0,92.39463504,0,24.8,27.6,2.6,87,0,25.2,35.5,0,93.6,1,25,33,2,78,1,24.6,31.2,0.4,78,0,24,30.7,0,93.6,1,26,33.2,0,81.07,1,25,27.6,0.2,90.57,0,25.5,32.2,0,93.6,1,23.3,34.5,0.9,78
4/2/1998,4,22,29.6,53,91,1,33.2,24.2,0,81.61572993,0,21.5,32.7,0,86,1,23,33.3,0,84.11,1,23.2,31.2,1.9,84.37,1,23.2,31.2,1.9,84.37,1,24.2,33.2,0,84.11,1,22.5,32.3,0,80.96,2,23,31.8,0,77.84,2,22.5,34,0,84.11,1,19.1,26.8,9.6,84.37
4/3/1998,1,25,32.5,0,84.55,3,30.4,24.4,2.4,90.01821168,2,24.5,32,0,80,1,23.8,30.2,5.8,93.69,1,24.6,29,1.8,76,1,22.6,31.2,12.8,76,3,24.4,30.4,2.4,93.69,1,25.8,30.6,0,85.01,2,25,32,0.2,84.46,0,25.4,32.1,3.9,93.69,1,22.1,29.8,1.2,76
4/4/1998,1,24,32,0,84.95,1,29,24.5,14.3,93.59613139,4,22.5,31.5,6.2,88,1,23.4,31.5,0.01,95.8,3,24.2,32.4,1.6,79,5,24.6,31.1,0.1,79,1,24.5,29,14.3,95.8,1,24.4,31.9,4.2,86.15,4,22.5,31.5,6.2,90.26,0,24.9,29.5,3,95.8,3,23,34.5,0,79
4/5/1998,2,25.5,33.4,0,82.85,0,32.9,23.7,94.5,87.62908759,0,24.5,31.6,0,82,1,25,33.2,5,91.46,1,25,33.8,1.4,70,1,24.7,33.7,0,70,0,23.7,32.9,94.5,91.46,1,24.1,32.4,93,82.41,2,24,31.6,0,81.83,0,24.2,33.2,0,91.46,1,24,35.5,0,70
4/6/1998,6,24,29.5,36.48770253,85,2,31,25.2,11.2,89.43164234,2,25,29.5,26,93,1,25,32.5,20.2,97.36,3,23.2,34.4,1.4,85,3,23.9,28.3,3.8,85,2,25.2,31,11.2,97.36,2,26,31.9,12.2,86.54,3,24,30.9,17.6,77.43,0,24.9,30,7,97.36,1,23,34.9,77.6,85
4/7/1998,1,23,27,1,88.85,0,33.1,23.3,0,83.57635036,0,21,31,0,86,1,19.8,33.7,0,86.91,2,22.8,29.8,1.4,82,1,23,30.1,0,82,0,23.3,33.1,0,86.91,1,23.8,31.8,0,81.16,1,22,31.5,0,78.53,0,23.2,32.7,0,86.91,2,18,31,0,82
4/8/1998,6,24,30.2,4,87,3,29.1,24.5,0,85.76010949,0,20.5,33.8,0,90,1,24,33.8,0.2,98.86,2,22.7,29.2,1.2,81.72,2,22.7,29.2,1.2,81.72,3,24.5,29.1,0,98.86,1,24.9,27.1,23.8,85.94,3,22,34.2,0,65.93,2,24.5,32.3,0,98.86,1,21.3,27,2,81.72
4/9/1998,4,19,28,2.671602489,86,3,30.6,23,0,78.46547445,0,19.5,25.5,0,66,1,20,31.8,0,81.64,0,19.6,23.9,1.2,87.68,0,19.6,23.9,1.2,87.68,3,23,30.6,0,81.64,1,23.4,31.4,0,78.83,3,20.5,26.6,0.01,73.66,2,22.7,31.5,0,81.64,2,18.9,23.5,0,87.68
4/10/1998,2,25.5,33,0,84.17,1,32,24.3,0.9,89.64386861,0,24.2,32,1.6,83,0,24.5,33.4,7.2,95.07,1,25.4,33,1.2,77,1,23.4,33.1,0.2,77,1,24.3,32,0.9,95.07,1,24.9,31,0.01,86.26,1,24.4,32,2.8,81.43,1,24.7,32.4,0.3,95.07,1,24,35.5,1,77
4/11/1998,6,22.4,25.4,0,90,5,30.7,22,0,77.57135036,5,21.1,32.8,0,75,2,22,34.8,0,79.27,4,19,28.7,1.2,82,5,20.4,25,0.5,82,5,22,30.7,0,79.27,1,23.4,32.3,0,69.9,5,21.1,32.8,0,75,2,23,34.4,0,79.27,3,19.8,26.5,0,82
4/12/1998,4,22,27.6,0,86,3,28.5,22.3,0,86.86233577,0,19.8,32.5,0,82,1,23.5,31.8,0.01,96.37,2,20.4,25.6,1.1,83.74,2,20.4,25.6,1.1,83.74,3,22.3,28.5,0,96.37,1,23,28,5.6,92.52,2,21,32.5,0,72.47,1,22,30.3,0,96.37,1,20,28,0,83.74
4/13/1998,2,26.5,33.2,0,81.58,2,33.2,24.3,0,88.00412409,0,24,32,0,82,1,24.5,31.3,4.8,89.48,1,23.6,32,1.1,71,1,23.6,34.5,0.2,71,2,24.3,33.2,0,89.48,1,24.2,33.3,6.4,87.66,1,23.9,32,0.3,85.77,1,24.2,34.9,0.8,89.48,1,21.8,33,0.01,71
4/14/1998,3,21,25.4,3,89.20284041,2,30.6,23.2,0,85.3550365,0,19.8,31,0,93,1,22.5,31.3,0,97.17,1,21.1,26.5,1,82.78,1,21.1,26.5,1,82.78,2,23.2,30.6,0,97.17,1,22.9,30.4,99.9,80.72,2,20.5,30.6,0,67.47,0,23.7,31.8,0,97.17,2,19,27,0,82.78
4/15/1998,1,24,31,0,85.83,2,32.8,24.2,18.2,90.24649635,1,23.8,29,2.8,82,1,25,33,107.6,92.88,1,24.8,33,1,75,1,24.5,31.8,5,75,2,24.2,32.8,18.2,92.88,1,25.4,33,4,84.95,1,23.8,29,2.8,86.26,0,24.5,32.8,9.2,92.88,1,23.2,32,4.1,75
4/16/1998,1,25.5,33.4,0,83.52,1,28.7,24,7.2,93.39740876,0,24.8,31.5,1.8,83,1,24.4,32.8,8.4,96.56,2,23.5,31,1,76,1,23.3,33.7,17.5,76,1,24,28.7,7.2,96.56,0,24.7,28.3,6,94.93,1,25,31.5,4.8,88.61,0,24,32.5,16.4,96.56,1,22,34.5,3.2,76
4/17/1998,4,25.5,31.5,0,88,2,29.2,24.7,7.3,90.86751825,2,23.7,31.2,1.8,80,1,24,33,0.01,95.14,1,21,32.6,1,74,1,22.5,34.2,57.8,74,2,24.7,29.2,7.3,95.14,1,24.3,28.5,18.3,97.33,2,24.5,32,0,84.4,0,24.4,27.3,8,95.14,1,23.3,31,1.2,74
4/18/1998,1,22,28.6,0,85,2,32.3,23.2,0,72.96361314,0,21.9,33.2,0,72,1,22.8,36,0,77.98,2,19,31,1,75,1,22.3,30.6,0,75,2,23.2,32.3,0,77.98,1,22.6,32.6,0,69.12,2,24,32.8,0,65.37,3,22.4,34.6,0,77.98,1,19.5,34.5,0,75
4/19/1998,3,22.5,30.8,7,86.77,0,31,24.1,10.7,92.48364964,4,23.8,26,56.6,88,1,24.2,28.7,2,93.51,5,23.8,31,0.8,85,0,23.7,31.2,2.6,85,0,24.1,31,10.7,93.51,3,26.8,31.6,0.5,79.64,4,23.8,26,75.4,90.93,1,24.2,31.4,9.2,93.51,3,21,26.3,23.4,85
4/20/1998,4,25,33.4,0,87,1,36.2,23.7,38,77.25645985,0,25.2,33.5,0.4,84,1,25,35.4,27.4,79.52,2,22,34,0.8,74,1,22.5,35.7,22,74,1,23.7,36.2,38,79.52,1,24.6,35.9,39.8,72.9,2,21.5,32.7,8.9,73.83,2,24.4,36.2,0,79.52,1,23.5,34,1.4,74
4/21/1998,1,27,35.5,0,80,1,34.6,25,0,75.66467153,1,24.3,35,0,85,1,25.3,38.5,0,78.33,2,21,33,0.8,65,2,23.6,36.3,0,65,1,25,34.6,0,78.33,1,25.8,36.5,0,67.57,2,23,33.3,0,71.63,2,24.4,37.8,0,78.33,1,23.8,37.5,0,65
4/22/1998,2,21,29.2,6,84,4,32.5,22.2,0,82.2929562,1,18.3,33,0,74,1,21.5,34,0,91.55,4,18.6,29,0.8,78,1,21,30.9,1.6,78,4,22.2,32.5,0,91.55,2,21.5,31.5,0,66.55,2,21.8,31.5,0,68.28,2,22.1,33.9,0,91.55,2,19.8,29,0,78
4/23/1998,1,24,32,12,89.31,1,33.3,25,2.4,89.48149635,1,24.5,33,0.01,96,1,24.5,30.8,0.01,95.93,1,25,33.2,0.6,78,1,25.2,33,0,78,1,25,33.3,2.4,95.93,1,25.1,32.9,45.5,83.76,1,24.5,33,0.01,79.72,1,25.5,33.6,0,95.93,0,22.6,32.5,0.2,78
4/24/1998,3,24.5,32,0,83.82993589,1,31.8,24.3,2.9,93.63649635,0,23.9,32,3.2,88,0,24,33.7,0.01,97.36,1,22.8,31.7,0.5,75,1,22.8,31.7,0.5,75,1,24.3,31.8,2.9,97.36,1,24.7,28.5,0.01,93.46,0,23.9,32,3.2,88,2,24.5,32.4,0,97.36,1,23.1,35.5,0.8,75
4/25/1998,1,25,29,2,92.05,0,32,23.5,77,86.43729927,0,24.5,32.5,0,84,1,25,32.7,3,87.4,2,24.8,32.4,0.5,85,1,23.9,27.4,0.2,85,0,23.5,32,77,87.4,1,25.1,33,0,79.12,1,24,32.5,0,84.98,1,25,32,0.4,87.4,0,23,33.5,3.6,85
4/26/1998,2,26,34,0,83,3,36.5,25.2,0,86.19408759,0,23,33.5,0,79,1,25.5,37,0,92.75,1,22.6,33,0.5,68,2,23.8,35.3,0.1,68,3,25.2,36.5,0,92.75,1,25.3,36.1,0,66.01,2,22.7,32.5,0,76.27,2,24.6,36.3,14.7,92.75,2,25,36.3,0.01,68
4/27/1998,3,23.8,28.5,0,87,3,30.2,21.8,0,75.80306569,0,19.7,31,0,72,1,20,35,0,79.63,2,19,32,0.5,79,1,20.2,30.7,0,79,3,21.8,30.2,0,79.63,1,20.3,29.2,0.01,51.64,2,20.2,31,0,70.01,1,22.4,33,0,79.63,1,20,33,0,79
4/28/1998,2,25.5,33.6,0,85,3,32.7,23.2,30.6,92.90072993,0,24,32.8,0,85,1,23,35,0.2,98.12,1,24.5,32.9,0.4,76,1,24.5,32.9,0.4,76,3,23.2,32.7,30.6,98.12,1,24.3,31.6,0.01,81.54,0,24,32.8,0,85,0,22.9,34.3,27,98.12,1,23,33.5,1.8,76
4/29/1998,1,25,31.8,0,83.99275118,2,30.7,23.2,0,90.92273723,0,23.5,31.5,0,82,1,24.5,33.3,0,95.78,1,24.4,32,0.4,82,0,22.5,30.2,0,82,2,23.2,30.7,0,95.78,1,24,32.1,0,81.61,2,24,32,1,83.57,1,22.5,32,15.6,95.78,2,23,34,0,82
4/30/1998,4,22,29.5,0,78,2,29.8,22.1,0,79.65456204,3,21.8,33.8,0,74,1,23,34.3,0,83.39,5,20.7,29.4,0.4,75,3,21.1,30.3,0,75,2,22.1,29.8,0,83.39,2,23.5,32.3,0,62.08,3,21.8,33.8,0,74,3,23,33.9,0,83.39,1,20.8,29.8,0,75
5/1/1998,2,22,32.2,0,81,2,32.3,22.6,0,70.93722628,1,19.6,31.8,0,69,1,21,34.2,0,78.79,4,19,28.5,0.4,76,1,21.1,31.7,1.1,76,2,22.6,32.3,0,78.79,2,23,31.1,0,70.07,2,22.6,32,0,59.05,0,24.1,34.8,0,78.79,2,20.1,31,0,76
5/2/1998,3,21.5,27,2,93,2,31,21.8,0,85.89419708,0,20,31,0,90,1,21.5,32,0,94.65,1,21.4,28.2,0.3,83.2,1,21.4,28.2,0.3,83.2,2,21.8,31,0,94.65,1,22,30.7,0,77.51,3,20.6,30.5,0,72.64,2,20.5,30.9,0,94.65,0,18.6,27,2.1,83.2
5/3/1998,5,22,28.5,9.5,87,1,31.9,23.7,0,86.23332117,2,16.5,25,0,78,1,22,31.7,0,90.47,4,21,26.6,0.2,84.18,4,21,26.6,0.2,84.18,1,23.7,31.9,0,90.47,1,22.6,29.1,103.7,91.78,4,17.2,27,0,79.82,2,22.6,29.2,0,90.47,1,19.9,26,0.3,84.18
5/4/1998,3,22,27.8,0,86,2,31,23.8,0,81.14755474,0,19.6,31.8,0,85,1,23,32.8,0,86.88,1,22.1,28,0.2,81.86,1,22.1,28,0.2,81.86,2,23.8,31,0,86.88,1,23.4,28.7,18.3,92.61,1,21.6,32,0,72.47,1,23.6,32.7,0,86.88,1,19.8,29.5,0.1,81.86
5/5/1998,1,24,32,0,84.92,1,32.8,23.2,0,86.04832117,0,21.3,31.5,0,86,1,21.6,33.6,0,89.74,2,21.4,31.6,0.2,82,1,21.6,30.6,0,82,1,23.2,32.8,0,89.74,1,22.7,31.6,0,79.71,1,23.2,32.2,0,80.46,1,22.8,33,0,89.74,1,20.6,33,0,82
5/6/1998,2,23,31.5,0,84,1,31,22.5,0,80.70419708,0,19.6,32.7,0,79,1,22.3,34,0,81.83,2,19.8,28.8,0.2,76,0,21.6,33,0,76,1,22.5,31,0,81.83,1,23.5,31.6,0,70.92,0,19.6,32.7,0,79,2,22.4,34.3,0,81.83,1,21.7,32.5,0,76
5/7/1998,4,23,29.5,0,89,1,33,24.4,0,90.49492701,1,21.9,31.6,0,65,1,24.2,33.2,0,95.75,1,22.4,29.2,0.1,82,1,22.4,29.2,0.1,82,1,24.4,33,0,95.75,1,24.2,31.3,1.5,88.27,2,23.2,31.4,0,82.54,1,24.2,33.4,0,95.75,0,18.5,31,0,82
5/8/1998,3,21,28.8,40,88,1,29,23.3,1,81.69810219,0,19.5,31,0,83,1,20.3,31.5,0,87.53,1,20.9,26.4,0.1,84.44,1,20.9,26.4,0.1,84.44,1,23.3,29,1,87.53,1,22.8,27.1,3.7,94.81,3,19.3,31.5,0,72.87,1,23.4,31.1,0,87.53,1,18,25.5,0,84.44
5/9/1998,3,23,27.7,13,87,2,31.5,22.8,0,80.95375912,0,18.3,29.4,0,95,1,21.8,32,0,85.27,1,21.3,28.8,0.1,82.21,1,21.3,28.8,0.1,82.21,2,22.8,31.5,0,85.27,1,21.1,30.1,0,84.61,3,20.8,30,0,74.42,0,20.7,31.4,0,85.27,1,18.8,28.7,0,82.21
